datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
3/19/2019 1:00:00 PM,3/19/2019 9:00:00 AM,RTO,897.316
3/19/2019 2:00:00 PM,3/19/2019 10:00:00 AM,RTO,1114.204
3/19/2019 3:00:00 PM,3/19/2019 11:00:00 AM,RTO,1211.013
3/19/2019 4:00:00 PM,3/19/2019 12:00:00 PM,RTO,1211.449
3/19/2019 5:00:00 PM,3/19/2019 1:00:00 PM,RTO,1182.651
3/19/2019 6:00:00 PM,3/19/2019 2:00:00 PM,RTO,1174.540
3/19/2019 7:00:00 PM,3/19/2019 3:00:00 PM,RTO,1127.827
3/19/2019 8:00:00 PM,3/19/2019 4:00:00 PM,RTO,989.961
3/19/2019 9:00:00 PM,3/19/2019 5:00:00 PM,RTO,734.823
3/19/2019 10:00:00 PM,3/19/2019 6:00:00 PM,RTO,217.341
3/19/2019 11:00:00 PM,3/19/2019 7:00:00 PM,RTO,1.258
3/20/2019 12:00:00 AM,3/19/2019 8:00:00 PM,RTO,-1.981
3/20/2019 1:00:00 AM,3/19/2019 9:00:00 PM,RTO,-1.891
3/20/2019 2:00:00 AM,3/19/2019 10:00:00 PM,RTO,-1.974
3/20/2019 3:00:00 AM,3/19/2019 11:00:00 PM,RTO,-1.962
3/20/2019 4:00:00 AM,3/20/2019 12:00:00 AM,RTO,-1.971
3/20/2019 5:00:00 AM,3/20/2019 1:00:00 AM,RTO,-1.959
3/20/2019 6:00:00 AM,3/20/2019 2:00:00 AM,RTO,-2.006
3/20/2019 7:00:00 AM,3/20/2019 3:00:00 AM,RTO,-1.986
3/20/2019 8:00:00 AM,3/20/2019 4:00:00 AM,RTO,-2.140
3/20/2019 9:00:00 AM,3/20/2019 5:00:00 AM,RTO,-1.971
3/20/2019 10:00:00 AM,3/20/2019 6:00:00 AM,RTO,-1.702
3/20/2019 11:00:00 AM,3/20/2019 7:00:00 AM,RTO,57.783
3/20/2019 12:00:00 PM,3/20/2019 8:00:00 AM,RTO,330.046
3/20/2019 1:00:00 PM,3/20/2019 9:00:00 AM,RTO,587.344
3/20/2019 2:00:00 PM,3/20/2019 10:00:00 AM,RTO,768.545
3/20/2019 3:00:00 PM,3/20/2019 11:00:00 AM,RTO,897.972
3/20/2019 4:00:00 PM,3/20/2019 12:00:00 PM,RTO,957.964
3/20/2019 5:00:00 PM,3/20/2019 1:00:00 PM,RTO,921.965
3/20/2019 6:00:00 PM,3/20/2019 2:00:00 PM,RTO,767.251
3/20/2019 7:00:00 PM,3/20/2019 3:00:00 PM,RTO,631.290
3/20/2019 8:00:00 PM,3/20/2019 4:00:00 PM,RTO,390.778
3/20/2019 9:00:00 PM,3/20/2019 5:00:00 PM,RTO,176.686
3/20/2019 10:00:00 PM,3/20/2019 6:00:00 PM,RTO,44.794
3/20/2019 11:00:00 PM,3/20/2019 7:00:00 PM,RTO,-1.383
3/21/2019 12:00:00 AM,3/20/2019 8:00:00 PM,RTO,-1.954
3/21/2019 1:00:00 AM,3/20/2019 9:00:00 PM,RTO,-1.895
3/21/2019 2:00:00 AM,3/20/2019 10:00:00 PM,RTO,-2.046
3/21/2019 3:00:00 AM,3/20/2019 11:00:00 PM,RTO,-1.896
3/21/2019 4:00:00 AM,3/21/2019 12:00:00 AM,RTO,-1.981
3/21/2019 5:00:00 AM,3/21/2019 1:00:00 AM,RTO,-1.815
3/21/2019 6:00:00 AM,3/21/2019 2:00:00 AM,RTO,-1.903
3/21/2019 7:00:00 AM,3/21/2019 3:00:00 AM,RTO,-1.834
3/21/2019 8:00:00 AM,3/21/2019 4:00:00 AM,RTO,-1.886
3/21/2019 9:00:00 AM,3/21/2019 5:00:00 AM,RTO,-1.874
3/21/2019 10:00:00 AM,3/21/2019 6:00:00 AM,RTO,-1.961
3/21/2019 11:00:00 AM,3/21/2019 7:00:00 AM,RTO,3.562
3/21/2019 12:00:00 PM,3/21/2019 8:00:00 AM,RTO,41.892
3/21/2019 1:00:00 PM,3/21/2019 9:00:00 AM,RTO,111.610
3/21/2019 2:00:00 PM,3/21/2019 10:00:00 AM,RTO,186.569
3/21/2019 3:00:00 PM,3/21/2019 11:00:00 AM,RTO,270.673
3/21/2019 4:00:00 PM,3/21/2019 12:00:00 PM,RTO,307.115
3/21/2019 5:00:00 PM,3/21/2019 1:00:00 PM,RTO,372.006
3/21/2019 6:00:00 PM,3/21/2019 2:00:00 PM,RTO,327.500
3/21/2019 7:00:00 PM,3/21/2019 3:00:00 PM,RTO,230.150
3/21/2019 8:00:00 PM,3/21/2019 4:00:00 PM,RTO,137.135
3/21/2019 9:00:00 PM,3/21/2019 5:00:00 PM,RTO,102.314
3/21/2019 10:00:00 PM,3/21/2019 6:00:00 PM,RTO,61.471
3/21/2019 11:00:00 PM,3/21/2019 7:00:00 PM,RTO,-0.497
3/22/2019 12:00:00 AM,3/21/2019 8:00:00 PM,RTO,-1.760
3/22/2019 1:00:00 AM,3/21/2019 9:00:00 PM,RTO,-1.900
3/22/2019 2:00:00 AM,3/21/2019 10:00:00 PM,RTO,-1.777
3/22/2019 3:00:00 AM,3/21/2019 11:00:00 PM,RTO,-1.757
3/22/2019 4:00:00 AM,3/22/2019 12:00:00 AM,RTO,-1.914
3/22/2019 5:00:00 AM,3/22/2019 1:00:00 AM,RTO,-1.918
3/22/2019 6:00:00 AM,3/22/2019 2:00:00 AM,RTO,-1.977
3/22/2019 7:00:00 AM,3/22/2019 3:00:00 AM,RTO,-1.978
3/22/2019 8:00:00 AM,3/22/2019 4:00:00 AM,RTO,-2.014
3/22/2019 9:00:00 AM,3/22/2019 5:00:00 AM,RTO,-2.030
3/22/2019 10:00:00 AM,3/22/2019 6:00:00 AM,RTO,-1.848
3/22/2019 11:00:00 AM,3/22/2019 7:00:00 AM,RTO,44.994
3/22/2019 12:00:00 PM,3/22/2019 8:00:00 AM,RTO,412.932
3/22/2019 1:00:00 PM,3/22/2019 9:00:00 AM,RTO,708.047
3/22/2019 2:00:00 PM,3/22/2019 10:00:00 AM,RTO,801.830
3/22/2019 3:00:00 PM,3/22/2019 11:00:00 AM,RTO,840.328
3/22/2019 4:00:00 PM,3/22/2019 12:00:00 PM,RTO,842.860
3/22/2019 5:00:00 PM,3/22/2019 1:00:00 PM,RTO,862.753
3/22/2019 6:00:00 PM,3/22/2019 2:00:00 PM,RTO,859.652
3/22/2019 7:00:00 PM,3/22/2019 3:00:00 PM,RTO,772.121
3/22/2019 8:00:00 PM,3/22/2019 4:00:00 PM,RTO,608.671
3/22/2019 9:00:00 PM,3/22/2019 5:00:00 PM,RTO,361.465
3/22/2019 10:00:00 PM,3/22/2019 6:00:00 PM,RTO,87.001
3/22/2019 11:00:00 PM,3/22/2019 7:00:00 PM,RTO,0.776
3/23/2019 12:00:00 AM,3/22/2019 8:00:00 PM,RTO,-2.060
3/23/2019 1:00:00 AM,3/22/2019 9:00:00 PM,RTO,-1.945
3/23/2019 2:00:00 AM,3/22/2019 10:00:00 PM,RTO,-1.951
3/23/2019 3:00:00 AM,3/22/2019 11:00:00 PM,RTO,-1.991
3/23/2019 4:00:00 AM,3/23/2019 12:00:00 AM,RTO,-2.032
3/23/2019 5:00:00 AM,3/23/2019 1:00:00 AM,RTO,-1.882
3/23/2019 6:00:00 AM,3/23/2019 2:00:00 AM,RTO,-2.097
3/23/2019 7:00:00 AM,3/23/2019 3:00:00 AM,RTO,-1.965
3/23/2019 8:00:00 AM,3/23/2019 4:00:00 AM,RTO,-2.111
3/23/2019 9:00:00 AM,3/23/2019 5:00:00 AM,RTO,-2.017
3/23/2019 10:00:00 AM,3/23/2019 6:00:00 AM,RTO,-1.962
3/23/2019 11:00:00 AM,3/23/2019 7:00:00 AM,RTO,89.350
3/23/2019 12:00:00 PM,3/23/2019 8:00:00 AM,RTO,623.637
3/23/2019 1:00:00 PM,3/23/2019 9:00:00 AM,RTO,1017.306
3/23/2019 2:00:00 PM,3/23/2019 10:00:00 AM,RTO,1223.133
3/23/2019 3:00:00 PM,3/23/2019 11:00:00 AM,RTO,1335.086
3/23/2019 4:00:00 PM,3/23/2019 12:00:00 PM,RTO,1353.945
3/23/2019 5:00:00 PM,3/23/2019 1:00:00 PM,RTO,1353.170
3/23/2019 6:00:00 PM,3/23/2019 2:00:00 PM,RTO,1339.127
3/23/2019 7:00:00 PM,3/23/2019 3:00:00 PM,RTO,1291.061
3/23/2019 8:00:00 PM,3/23/2019 4:00:00 PM,RTO,1141.615
3/23/2019 9:00:00 PM,3/23/2019 5:00:00 PM,RTO,873.083
3/23/2019 10:00:00 PM,3/23/2019 6:00:00 PM,RTO,289.475
3/23/2019 11:00:00 PM,3/23/2019 7:00:00 PM,RTO,3.667
3/24/2019 12:00:00 AM,3/23/2019 8:00:00 PM,RTO,-2.049
3/24/2019 1:00:00 AM,3/23/2019 9:00:00 PM,RTO,-2.110
3/24/2019 2:00:00 AM,3/23/2019 10:00:00 PM,RTO,-1.987
3/24/2019 3:00:00 AM,3/23/2019 11:00:00 PM,RTO,-2.122
3/24/2019 4:00:00 AM,3/24/2019 12:00:00 AM,RTO,-1.933
3/24/2019 5:00:00 AM,3/24/2019 1:00:00 AM,RTO,-2.017
3/24/2019 6:00:00 AM,3/24/2019 2:00:00 AM,RTO,-1.951
3/24/2019 7:00:00 AM,3/24/2019 3:00:00 AM,RTO,-2.034
3/24/2019 8:00:00 AM,3/24/2019 4:00:00 AM,RTO,-2.021
3/24/2019 9:00:00 AM,3/24/2019 5:00:00 AM,RTO,-2.193
3/24/2019 10:00:00 AM,3/24/2019 6:00:00 AM,RTO,-1.633
3/24/2019 11:00:00 AM,3/24/2019 7:00:00 AM,RTO,119.868
3/24/2019 12:00:00 PM,3/24/2019 8:00:00 AM,RTO,640.175
3/24/2019 1:00:00 PM,3/24/2019 9:00:00 AM,RTO,1042.442
3/24/2019 2:00:00 PM,3/24/2019 10:00:00 AM,RTO,1212.279
3/24/2019 3:00:00 PM,3/24/2019 11:00:00 AM,RTO,1283.810
3/24/2019 4:00:00 PM,3/24/2019 12:00:00 PM,RTO,1306.634
3/24/2019 5:00:00 PM,3/24/2019 1:00:00 PM,RTO,1304.510
3/24/2019 6:00:00 PM,3/24/2019 2:00:00 PM,RTO,1227.222
3/24/2019 7:00:00 PM,3/24/2019 3:00:00 PM,RTO,1115.455
3/24/2019 8:00:00 PM,3/24/2019 4:00:00 PM,RTO,918.014
3/24/2019 9:00:00 PM,3/24/2019 5:00:00 PM,RTO,591.420
3/24/2019 10:00:00 PM,3/24/2019 6:00:00 PM,RTO,143.967
3/24/2019 11:00:00 PM,3/24/2019 7:00:00 PM,RTO,0.011
3/25/2019 12:00:00 AM,3/24/2019 8:00:00 PM,RTO,-1.948
3/25/2019 1:00:00 AM,3/24/2019 9:00:00 PM,RTO,-1.942
3/25/2019 2:00:00 AM,3/24/2019 10:00:00 PM,RTO,-1.952
3/25/2019 3:00:00 AM,3/24/2019 11:00:00 PM,RTO,-2.174
3/25/2019 4:00:00 AM,3/25/2019 12:00:00 AM,RTO,-1.894
3/25/2019 5:00:00 AM,3/25/2019 1:00:00 AM,RTO,-2.017
3/25/2019 6:00:00 AM,3/25/2019 2:00:00 AM,RTO,-2.006
3/25/2019 7:00:00 AM,3/25/2019 3:00:00 AM,RTO,-1.975
3/25/2019 8:00:00 AM,3/25/2019 4:00:00 AM,RTO,-1.962
3/25/2019 9:00:00 AM,3/25/2019 5:00:00 AM,RTO,-2.050
3/25/2019 10:00:00 AM,3/25/2019 6:00:00 AM,RTO,-1.721
3/25/2019 11:00:00 AM,3/25/2019 7:00:00 AM,RTO,53.583
3/25/2019 12:00:00 PM,3/25/2019 8:00:00 AM,RTO,406.422
3/25/2019 1:00:00 PM,3/25/2019 9:00:00 AM,RTO,597.978
3/25/2019 2:00:00 PM,3/25/2019 10:00:00 AM,RTO,615.021
3/25/2019 3:00:00 PM,3/25/2019 11:00:00 AM,RTO,710.836
3/25/2019 4:00:00 PM,3/25/2019 12:00:00 PM,RTO,673.869
3/25/2019 5:00:00 PM,3/25/2019 1:00:00 PM,RTO,637.508
3/25/2019 6:00:00 PM,3/25/2019 2:00:00 PM,RTO,472.081
3/25/2019 7:00:00 PM,3/25/2019 3:00:00 PM,RTO,269.830
3/25/2019 8:00:00 PM,3/25/2019 4:00:00 PM,RTO,195.595
3/25/2019 9:00:00 PM,3/25/2019 5:00:00 PM,RTO,107.035
3/25/2019 10:00:00 PM,3/25/2019 6:00:00 PM,RTO,31.412
3/25/2019 11:00:00 PM,3/25/2019 7:00:00 PM,RTO,-0.073
3/26/2019 12:00:00 AM,3/25/2019 8:00:00 PM,RTO,-1.904
3/26/2019 1:00:00 AM,3/25/2019 9:00:00 PM,RTO,-1.862
3/26/2019 2:00:00 AM,3/25/2019 10:00:00 PM,RTO,-1.978
3/26/2019 3:00:00 AM,3/25/2019 11:00:00 PM,RTO,-1.904
3/26/2019 4:00:00 AM,3/26/2019 12:00:00 AM,RTO,-1.891
3/26/2019 5:00:00 AM,3/26/2019 1:00:00 AM,RTO,-1.844
3/26/2019 6:00:00 AM,3/26/2019 2:00:00 AM,RTO,-1.930
3/26/2019 7:00:00 AM,3/26/2019 3:00:00 AM,RTO,-1.826
3/26/2019 8:00:00 AM,3/26/2019 4:00:00 AM,RTO,-2.015
3/26/2019 9:00:00 AM,3/26/2019 5:00:00 AM,RTO,-1.867
3/26/2019 10:00:00 AM,3/26/2019 6:00:00 AM,RTO,-1.559
3/26/2019 11:00:00 AM,3/26/2019 7:00:00 AM,RTO,44.952
3/26/2019 12:00:00 PM,3/26/2019 8:00:00 AM,RTO,289.752
3/26/2019 1:00:00 PM,3/26/2019 9:00:00 AM,RTO,695.018
3/26/2019 2:00:00 PM,3/26/2019 10:00:00 AM,RTO,1100.363
3/26/2019 3:00:00 PM,3/26/2019 11:00:00 AM,RTO,1289.790
3/26/2019 4:00:00 PM,3/26/2019 12:00:00 PM,RTO,1324.787
3/26/2019 5:00:00 PM,3/26/2019 1:00:00 PM,RTO,1322.765
3/26/2019 6:00:00 PM,3/26/2019 2:00:00 PM,RTO,1304.846
3/26/2019 7:00:00 PM,3/26/2019 3:00:00 PM,RTO,1253.246
3/26/2019 8:00:00 PM,3/26/2019 4:00:00 PM,RTO,1106.039
3/26/2019 9:00:00 PM,3/26/2019 5:00:00 PM,RTO,853.121
3/26/2019 10:00:00 PM,3/26/2019 6:00:00 PM,RTO,291.057
3/26/2019 11:00:00 PM,3/26/2019 7:00:00 PM,RTO,5.936
3/27/2019 12:00:00 AM,3/26/2019 8:00:00 PM,RTO,-1.798
3/27/2019 1:00:00 AM,3/26/2019 9:00:00 PM,RTO,-1.927
3/27/2019 2:00:00 AM,3/26/2019 10:00:00 PM,RTO,-1.923
3/27/2019 3:00:00 AM,3/26/2019 11:00:00 PM,RTO,-1.918
3/27/2019 4:00:00 AM,3/27/2019 12:00:00 AM,RTO,-2.177
3/27/2019 5:00:00 AM,3/27/2019 1:00:00 AM,RTO,-2.119
3/27/2019 6:00:00 AM,3/27/2019 2:00:00 AM,RTO,-1.964
3/27/2019 7:00:00 AM,3/27/2019 3:00:00 AM,RTO,-2.145
3/27/2019 8:00:00 AM,3/27/2019 4:00:00 AM,RTO,-2.066
3/27/2019 9:00:00 AM,3/27/2019 5:00:00 AM,RTO,-2.301
3/27/2019 10:00:00 AM,3/27/2019 6:00:00 AM,RTO,-1.341
3/27/2019 11:00:00 AM,3/27/2019 7:00:00 AM,RTO,134.876
3/27/2019 12:00:00 PM,3/27/2019 8:00:00 AM,RTO,713.071
3/27/2019 1:00:00 PM,3/27/2019 9:00:00 AM,RTO,1079.218
3/27/2019 2:00:00 PM,3/27/2019 10:00:00 AM,RTO,1223.369
3/27/2019 3:00:00 PM,3/27/2019 11:00:00 AM,RTO,1293.327
3/27/2019 4:00:00 PM,3/27/2019 12:00:00 PM,RTO,1321.933
3/27/2019 5:00:00 PM,3/27/2019 1:00:00 PM,RTO,1330.145
3/27/2019 6:00:00 PM,3/27/2019 2:00:00 PM,RTO,1299.304
3/27/2019 7:00:00 PM,3/27/2019 3:00:00 PM,RTO,1233.340
3/27/2019 8:00:00 PM,3/27/2019 4:00:00 PM,RTO,1093.568
3/27/2019 9:00:00 PM,3/27/2019 5:00:00 PM,RTO,859.540
3/27/2019 10:00:00 PM,3/27/2019 6:00:00 PM,RTO,310.249
3/27/2019 11:00:00 PM,3/27/2019 7:00:00 PM,RTO,6.903
3/28/2019 12:00:00 AM,3/27/2019 8:00:00 PM,RTO,-2.108
3/28/2019 1:00:00 AM,3/27/2019 9:00:00 PM,RTO,-2.175
3/28/2019 2:00:00 AM,3/27/2019 10:00:00 PM,RTO,-2.154
3/28/2019 3:00:00 AM,3/27/2019 11:00:00 PM,RTO,-2.126
3/28/2019 4:00:00 AM,3/28/2019 12:00:00 AM,RTO,-1.992
3/28/2019 5:00:00 AM,3/28/2019 1:00:00 AM,RTO,-2.058
3/28/2019 6:00:00 AM,3/28/2019 2:00:00 AM,RTO,-2.216
3/28/2019 7:00:00 AM,3/28/2019 3:00:00 AM,RTO,-2.089
3/28/2019 8:00:00 AM,3/28/2019 4:00:00 AM,RTO,-2.266
3/28/2019 9:00:00 AM,3/28/2019 5:00:00 AM,RTO,-2.238
3/28/2019 10:00:00 AM,3/28/2019 6:00:00 AM,RTO,-0.950
3/28/2019 11:00:00 AM,3/28/2019 7:00:00 AM,RTO,144.478
3/28/2019 12:00:00 PM,3/28/2019 8:00:00 AM,RTO,678.895
3/28/2019 1:00:00 PM,3/28/2019 9:00:00 AM,RTO,1011.326
3/28/2019 2:00:00 PM,3/28/2019 10:00:00 AM,RTO,1165.747
3/28/2019 3:00:00 PM,3/28/2019 11:00:00 AM,RTO,1255.990
3/28/2019 4:00:00 PM,3/28/2019 12:00:00 PM,RTO,1294.840
3/28/2019 5:00:00 PM,3/28/2019 1:00:00 PM,RTO,1306.264
3/28/2019 6:00:00 PM,3/28/2019 2:00:00 PM,RTO,1291.140
3/28/2019 7:00:00 PM,3/28/2019 3:00:00 PM,RTO,1217.992
3/28/2019 8:00:00 PM,3/28/2019 4:00:00 PM,RTO,1029.807
3/28/2019 9:00:00 PM,3/28/2019 5:00:00 PM,RTO,722.353
3/28/2019 10:00:00 PM,3/28/2019 6:00:00 PM,RTO,206.921
3/28/2019 11:00:00 PM,3/28/2019 7:00:00 PM,RTO,5.646
3/29/2019 12:00:00 AM,3/28/2019 8:00:00 PM,RTO,-2.165
3/29/2019 1:00:00 AM,3/28/2019 9:00:00 PM,RTO,-2.056
3/29/2019 2:00:00 AM,3/28/2019 10:00:00 PM,RTO,-2.168
3/29/2019 3:00:00 AM,3/28/2019 11:00:00 PM,RTO,-2.035
3/29/2019 4:00:00 AM,3/29/2019 12:00:00 AM,RTO,-1.895
3/29/2019 5:00:00 AM,3/29/2019 1:00:00 AM,RTO,-1.978
3/29/2019 6:00:00 AM,3/29/2019 2:00:00 AM,RTO,-1.907
3/29/2019 7:00:00 AM,3/29/2019 3:00:00 AM,RTO,-1.992
3/29/2019 8:00:00 AM,3/29/2019 4:00:00 AM,RTO,-1.883
3/29/2019 9:00:00 AM,3/29/2019 5:00:00 AM,RTO,-2.051
3/29/2019 10:00:00 AM,3/29/2019 6:00:00 AM,RTO,-1.740
3/29/2019 11:00:00 AM,3/29/2019 7:00:00 AM,RTO,99.810
3/29/2019 12:00:00 PM,3/29/2019 8:00:00 AM,RTO,510.506
3/29/2019 1:00:00 PM,3/29/2019 9:00:00 AM,RTO,714.231
3/29/2019 2:00:00 PM,3/29/2019 10:00:00 AM,RTO,813.857
3/29/2019 3:00:00 PM,3/29/2019 11:00:00 AM,RTO,914.249
3/29/2019 4:00:00 PM,3/29/2019 12:00:00 PM,RTO,922.992
3/29/2019 5:00:00 PM,3/29/2019 1:00:00 PM,RTO,911.732
3/29/2019 6:00:00 PM,3/29/2019 2:00:00 PM,RTO,917.938
3/29/2019 7:00:00 PM,3/29/2019 3:00:00 PM,RTO,838.928
3/29/2019 8:00:00 PM,3/29/2019 4:00:00 PM,RTO,677.597
3/29/2019 9:00:00 PM,3/29/2019 5:00:00 PM,RTO,473.715
3/29/2019 10:00:00 PM,3/29/2019 6:00:00 PM,RTO,142.448
3/29/2019 11:00:00 PM,3/29/2019 7:00:00 PM,RTO,2.895
3/30/2019 12:00:00 AM,3/29/2019 8:00:00 PM,RTO,-2.036
3/30/2019 1:00:00 AM,3/29/2019 9:00:00 PM,RTO,-1.906
3/30/2019 2:00:00 AM,3/29/2019 10:00:00 PM,RTO,-2.137
3/30/2019 3:00:00 AM,3/29/2019 11:00:00 PM,RTO,-1.915
3/30/2019 4:00:00 AM,3/30/2019 12:00:00 AM,RTO,-2.146
3/30/2019 5:00:00 AM,3/30/2019 1:00:00 AM,RTO,-2.950
3/30/2019 6:00:00 AM,3/30/2019 2:00:00 AM,RTO,-2.026
3/30/2019 7:00:00 AM,3/30/2019 3:00:00 AM,RTO,-2.007
3/30/2019 8:00:00 AM,3/30/2019 4:00:00 AM,RTO,-1.867
3/30/2019 9:00:00 AM,3/30/2019 5:00:00 AM,RTO,-1.981
3/30/2019 10:00:00 AM,3/30/2019 6:00:00 AM,RTO,-1.389
3/30/2019 11:00:00 AM,3/30/2019 7:00:00 AM,RTO,85.275
3/30/2019 12:00:00 PM,3/30/2019 8:00:00 AM,RTO,447.560
3/30/2019 1:00:00 PM,3/30/2019 9:00:00 AM,RTO,773.790
3/30/2019 2:00:00 PM,3/30/2019 10:00:00 AM,RTO,981.728
3/30/2019 3:00:00 PM,3/30/2019 11:00:00 AM,RTO,1114.785
3/30/2019 4:00:00 PM,3/30/2019 12:00:00 PM,RTO,1173.379
3/30/2019 5:00:00 PM,3/30/2019 1:00:00 PM,RTO,1030.415
3/30/2019 6:00:00 PM,3/30/2019 2:00:00 PM,RTO,902.707
3/30/2019 7:00:00 PM,3/30/2019 3:00:00 PM,RTO,794.413
3/30/2019 8:00:00 PM,3/30/2019 4:00:00 PM,RTO,624.516
3/30/2019 9:00:00 PM,3/30/2019 5:00:00 PM,RTO,425.421
3/30/2019 10:00:00 PM,3/30/2019 6:00:00 PM,RTO,158.033
3/30/2019 11:00:00 PM,3/30/2019 7:00:00 PM,RTO,5.106
3/31/2019 12:00:00 AM,3/30/2019 8:00:00 PM,RTO,-1.919
3/31/2019 1:00:00 AM,3/30/2019 9:00:00 PM,RTO,-3.013
3/31/2019 2:00:00 AM,3/30/2019 10:00:00 PM,RTO,-1.993
3/31/2019 3:00:00 AM,3/30/2019 11:00:00 PM,RTO,-1.926
3/31/2019 4:00:00 AM,3/31/2019 12:00:00 AM,RTO,-1.977
3/31/2019 5:00:00 AM,3/31/2019 1:00:00 AM,RTO,-2.032
3/31/2019 6:00:00 AM,3/31/2019 2:00:00 AM,RTO,-1.986
3/31/2019 7:00:00 AM,3/31/2019 3:00:00 AM,RTO,-1.936
3/31/2019 8:00:00 AM,3/31/2019 4:00:00 AM,RTO,-2.097
3/31/2019 9:00:00 AM,3/31/2019 5:00:00 AM,RTO,-2.951
3/31/2019 10:00:00 AM,3/31/2019 6:00:00 AM,RTO,-0.989
3/31/2019 11:00:00 AM,3/31/2019 7:00:00 AM,RTO,84.928
3/31/2019 12:00:00 PM,3/31/2019 8:00:00 AM,RTO,315.257
3/31/2019 1:00:00 PM,3/31/2019 9:00:00 AM,RTO,483.494
3/31/2019 2:00:00 PM,3/31/2019 10:00:00 AM,RTO,399.211
3/31/2019 3:00:00 PM,3/31/2019 11:00:00 AM,RTO,360.828
3/31/2019 4:00:00 PM,3/31/2019 12:00:00 PM,RTO,359.674
3/31/2019 5:00:00 PM,3/31/2019 1:00:00 PM,RTO,286.089
3/31/2019 6:00:00 PM,3/31/2019 2:00:00 PM,RTO,326.871
3/31/2019 7:00:00 PM,3/31/2019 3:00:00 PM,RTO,374.562
3/31/2019 8:00:00 PM,3/31/2019 4:00:00 PM,RTO,409.979
3/31/2019 9:00:00 PM,3/31/2019 5:00:00 PM,RTO,362.768
3/31/2019 10:00:00 PM,3/31/2019 6:00:00 PM,RTO,157.334
3/31/2019 11:00:00 PM,3/31/2019 7:00:00 PM,RTO,7.589
4/1/2019 12:00:00 AM,3/31/2019 8:00:00 PM,RTO,-2.045
4/1/2019 1:00:00 AM,3/31/2019 9:00:00 PM,RTO,-2.025
4/1/2019 2:00:00 AM,3/31/2019 10:00:00 PM,RTO,-2.041
4/1/2019 3:00:00 AM,3/31/2019 11:00:00 PM,RTO,-2.023
4/1/2019 4:00:00 AM,4/1/2019 12:00:00 AM,RTO,-1.895
4/1/2019 5:00:00 AM,4/1/2019 1:00:00 AM,RTO,-2.100
4/1/2019 6:00:00 AM,4/1/2019 2:00:00 AM,RTO,-3.094
4/1/2019 7:00:00 AM,4/1/2019 3:00:00 AM,RTO,-2.047
4/1/2019 8:00:00 AM,4/1/2019 4:00:00 AM,RTO,-2.235
4/1/2019 9:00:00 AM,4/1/2019 5:00:00 AM,RTO,-2.074
4/1/2019 10:00:00 AM,4/1/2019 6:00:00 AM,RTO,-0.404
4/1/2019 11:00:00 AM,4/1/2019 7:00:00 AM,RTO,175.513
4/1/2019 12:00:00 PM,4/1/2019 8:00:00 AM,RTO,782.034
4/1/2019 1:00:00 PM,4/1/2019 9:00:00 AM,RTO,1113.798
4/1/2019 2:00:00 PM,4/1/2019 10:00:00 AM,RTO,1266.358
4/1/2019 3:00:00 PM,4/1/2019 11:00:00 AM,RTO,1327.708
4/1/2019 4:00:00 PM,4/1/2019 12:00:00 PM,RTO,1335.193
4/1/2019 5:00:00 PM,4/1/2019 1:00:00 PM,RTO,1337.670
4/1/2019 6:00:00 PM,4/1/2019 2:00:00 PM,RTO,1323.832
4/1/2019 7:00:00 PM,4/1/2019 3:00:00 PM,RTO,1263.937
4/1/2019 8:00:00 PM,4/1/2019 4:00:00 PM,RTO,1120.535
4/1/2019 9:00:00 PM,4/1/2019 5:00:00 PM,RTO,859.134
4/1/2019 10:00:00 PM,4/1/2019 6:00:00 PM,RTO,320.692
4/1/2019 11:00:00 PM,4/1/2019 7:00:00 PM,RTO,9.882
4/2/2019 12:00:00 AM,4/1/2019 8:00:00 PM,RTO,-2.998
4/2/2019 1:00:00 AM,4/1/2019 9:00:00 PM,RTO,-2.126
4/2/2019 2:00:00 AM,4/1/2019 10:00:00 PM,RTO,-2.129
4/2/2019 3:00:00 AM,4/1/2019 11:00:00 PM,RTO,-1.932
4/2/2019 4:00:00 AM,4/2/2019 12:00:00 AM,RTO,-1.910
4/2/2019 5:00:00 AM,4/2/2019 1:00:00 AM,RTO,-2.026
4/2/2019 6:00:00 AM,4/2/2019 2:00:00 AM,RTO,-2.071
4/2/2019 7:00:00 AM,4/2/2019 3:00:00 AM,RTO,-2.108
4/2/2019 8:00:00 AM,4/2/2019 4:00:00 AM,RTO,-3.126
4/2/2019 9:00:00 AM,4/2/2019 5:00:00 AM,RTO,-2.083
4/2/2019 10:00:00 AM,4/2/2019 6:00:00 AM,RTO,1.241
4/2/2019 11:00:00 AM,4/2/2019 7:00:00 AM,RTO,104.178
4/2/2019 12:00:00 PM,4/2/2019 8:00:00 AM,RTO,349.228
4/2/2019 1:00:00 PM,4/2/2019 9:00:00 AM,RTO,552.266
4/2/2019 2:00:00 PM,4/2/2019 10:00:00 AM,RTO,645.088
4/2/2019 3:00:00 PM,4/2/2019 11:00:00 AM,RTO,648.159
4/2/2019 4:00:00 PM,4/2/2019 12:00:00 PM,RTO,594.744
4/2/2019 5:00:00 PM,4/2/2019 1:00:00 PM,RTO,492.753
4/2/2019 6:00:00 PM,4/2/2019 2:00:00 PM,RTO,336.218
4/2/2019 7:00:00 PM,4/2/2019 3:00:00 PM,RTO,218.824
